"Student","StepID","Correct","KC_1","KC_27","KC_24","KC_14","KC_22","KC_20","KC_21"
"stu13",3139,1,0,1,0,0,0,0,0
"stu13",3148,1,1,0,0,0,0,0,0
"stu13",3161,1,0,1,0,0,0,0,0
"stu13",3162,1,0,1,0,0,0,0,0
"stu13",3197,1,0,0,1,0,0,0,0
"stu13",3200,1,0,0,1,0,0,0,0
"stu13",3213,1,0,0,1,0,0,0,0
"stu13",3218,1,0,0,0,0,0,1,0
"stu13",3221,1,0,0,0,0,0,1,0
"stu13",3239,1,0,0,0,0,0,1,0
"stu13",3268,1,0,0,0,0,0,0,1
"stu13",3270,1,0,0,0,0,0,0,1
"stu13",3281,1,0,0,0,0,0,0,1
"stu13",3315,1,0,0,0,0,0,0,1
"stu13",3317,1,0,0,0,0,0,0,1
"stu13",3320,1,0,0,0,0,0,0,1
"stu13",3330,1,0,0,0,0,0,1,0
"stu13",3340,1,0,0,0,0,0,0,1
"stu13",3343,1,0,0,0,0,0,0,1
"stu13",3349,1,0,0,0,0,0,0,1
"stu13",3358,1,0,0,0,0,0,0,1
"stu13",3366,1,0,0,0,0,0,0,1
"stu13",3367,0,0,0,0,0,0,0,1
"stu13",3368,1,0,0,0,0,0,0,1
"stu13",3388,1,0,0,0,0,0,0,1
"stu13",3389,1,0,0,0,0,0,0,1
"stu13",3390,1,0,0,0,0,0,0,1
"stu13",3395,0,0,0,0,0,0,0,1
"stu13",3396,1,0,0,0,0,0,0,1
"stu13",3397,1,0,0,0,0,0,0,1
"stu13",3399,1,0,0,0,0,0,0,1
"stu13",3400,0,0,0,0,0,0,0,1
"stu13",3412,1,0,0,0,0,0,0,1
"stu13",3416,1,0,0,0,0,0,0,1
"stu13",3421,1,0,0,0,0,0,0,1
"stu13",3431,1,0,0,0,0,0,0,1
"stu13",3433,0,0,0,0,0,0,0,1
"stu13",3434,1,0,0,0,0,0,0,1
"stu13",3440,1,0,0,0,0,0,0,1
"stu13",3450,1,0,0,0,0,0,0,1
"stu13",3454,1,0,0,0,0,0,0,1
"stu13",3464,0,0,0,0,0,0,0,1
"stu13",3465,1,0,0,0,0,0,0,1
"stu13",3468,1,0,0,0,0,0,0,1
"stu13",3471,1,0,0,0,0,0,0,1
"stu13",3472,1,0,0,0,0,0,0,1
"stu13",3473,1,0,0,0,0,0,0,1
"stu13",3483,0,0,0,0,0,0,0,1
"stu13",3484,1,0,0,0,0,0,0,1
"stu13",3492,1,0,0,0,0,0,1,0
"stu13",3495,1,0,0,0,0,0,1,0
"stu13",3498,1,0,0,0,0,0,1,0
"stu13",3500,1,0,0,0,0,0,0,1
"stu13",3652,1,0,0,0,0,0,1,0
"stu13",3653,1,0,0,0,0,0,1,0
"stu13",3659,1,0,0,0,0,0,1,0
"stu13",3686,1,0,0,0,0,0,1,0
"stu13",3692,1,0,0,0,0,0,1,0
"stu13",3695,1,0,0,0,0,0,1,0
"stu13",3698,1,0,0,0,0,0,1,0
"stu13",3703,0,0,0,0,0,0,1,0
"stu13",3706,1,0,0,0,0,0,1,0
"stu13",3708,1,0,0,0,0,0,1,0
"stu13",3731,1,0,0,0,0,1,0,1
"stu13",3735,0,0,0,1,0,0,0,0
"stu13",3737,1,0,0,1,0,0,0,0
"stu13",3742,1,0,0,1,0,0,0,0
"stu13",3744,1,0,0,1,0,0,0,0
"stu13",3762,1,0,0,1,0,0,0,0
"stu13",3768,0,0,0,1,0,1,0,1
"stu13",3770,1,0,0,1,0,1,0,1
"stu13",3772,1,0,0,0,0,0,0,1
"stu13",3791,1,0,0,1,0,0,0,0
"stu13",3793,1,0,0,1,0,0,0,0
"stu13",3816,1,0,0,1,0,0,0,0
"stu13",3821,1,0,0,1,0,0,1,0
"stu13",3826,1,0,0,0,0,0,1,0
"stu13",3829,0,0,0,1,0,0,0,0
"stu13",3830,1,0,0,1,0,0,0,0
"stu13",3836,1,0,0,1,0,0,0,0
"stu13",3903,1,0,0,0,0,0,0,1
"stu13",3906,1,0,0,0,0,0,0,1
"stu13",3908,1,0,0,0,0,0,0,1
"stu13",3919,1,0,0,0,0,0,1,0
"stu13",3924,1,0,0,0,0,0,1,0
"stu13",3928,0,0,0,1,0,0,0,0
"stu13",3929,1,0,0,1,0,0,0,0
"stu13",3937,1,0,0,1,0,0,0,0
"stu13",3967,1,0,0,0,0,0,1,0
"stu13",3970,1,0,0,0,0,0,1,0
"stu13",3972,1,0,0,0,0,0,1,0
"stu13",3977,1,0,0,0,0,0,1,0
"stu13",3980,1,0,0,0,0,0,1,0
"stu13",3985,1,0,0,0,0,0,1,0
"stu13",3988,0,0,0,0,0,0,1,0
"stu13",3989,1,0,0,0,0,0,1,0
"stu13",3990,1,0,0,0,0,0,1,0
"stu13",3995,1,0,0,0,0,0,1,0
"stu13",3998,0,0,0,0,0,0,1,0
"stu13",3999,1,0,0,0,0,0,1,0
"stu13",4000,1,0,0,0,0,0,1,0
"stu13",4011,1,0,0,0,1,0,0,0
"stu13",4019,1,0,0,0,0,0,1,0
"stu13",4024,1,0,0,0,0,0,1,0
"stu13",4029,1,0,0,0,0,0,1,0
"stu13",4031,1,0,0,0,0,0,1,0
"stu13",4040,1,0,0,1,0,0,1,0
"stu13",4046,1,0,0,1,0,0,1,0
"stu13",4055,1,0,0,1,0,0,1,0
"stu13",4060,1,0,0,1,0,0,1,0
"stu13",4133,1,0,0,0,0,1,0,0
"stu13",4142,1,0,0,0,0,1,0,0
"stu13",4143,1,0,0,0,0,1,0,0
"stu13",4166,1,0,0,0,0,1,0,0
"stu13",4169,1,0,0,0,0,1,0,0
"stu13",4175,1,0,0,0,0,1,0,0
"stu13",4176,1,0,0,0,0,1,0,0
"stu13",4193,1,0,0,0,0,1,0,0
"stu13",4203,1,0,0,0,0,1,0,0
"stu13",4216,1,0,0,0,0,1,0,0
"stu13",4222,1,0,0,0,0,1,0,0
"stu13",4224,1,0,0,0,0,1,0,0
"stu13",4235,1,0,0,0,0,1,0,0
"stu13",4241,1,0,0,0,0,1,0,0
"stu13",4242,1,0,0,0,0,1,0,0
"stu13",4244,1,0,0,0,0,1,0,0
"stu13",4245,1,0,0,0,0,1,0,0
"stu13",4257,1,0,0,0,0,1,0,0
"stu13",4264,1,0,0,0,0,1,0,0
"stu13",4270,1,0,0,0,0,1,0,0
"stu13",4272,1,0,0,0,0,1,0,0
"stu13",4276,1,0,0,0,0,1,0,0
"stu13",4288,1,0,0,0,0,1,0,0
"stu13",4294,1,0,0,0,0,1,0,0
"stu13",4300,1,0,0,0,0,1,0,0
"stu13",4301,1,0,0,0,0,1,0,0
"stu13",4302,1,0,0,0,0,1,0,0
"stu13",4305,1,0,0,0,0,1,0,0
"stu13",4306,1,0,0,0,0,1,0,0
"stu13",4415,1,0,0,0,1,0,0,0
"stu13",4419,1,0,0,0,1,0,0,0
"stu13",4430,1,0,0,0,1,0,0,0
"stu13",4434,1,0,0,0,1,0,0,0
"stu13",4436,0,0,0,0,1,0,0,0
"stu13",4440,1,0,0,0,1,0,0,0
"stu13",4441,1,0,0,0,1,0,0,0
"stu13",4468,1,0,0,0,1,0,0,0
"stu13",4475,1,0,0,0,1,0,0,0
"stu13",4480,1,0,0,0,1,0,0,0
"stu13",4506,1,0,0,0,1,0,0,0
"stu13",4509,1,0,0,0,1,0,0,0
"stu13",4542,1,0,0,0,1,0,0,0
"stu13",4555,1,0,0,0,1,0,0,0
"stu13",4623,1,0,0,0,1,0,0,0
"stu13",4624,1,0,0,0,1,0,0,0
"stu13",4670,1,0,0,0,1,0,0,0
"stu13",4673,1,0,0,0,1,0,0,0
"stu13",4778,1,0,0,0,0,0,1,0
"stu13",4787,1,0,0,0,0,0,1,0
"stu13",4796,0,0,0,0,0,0,1,0
"stu13",4797,1,0,0,0,0,0,1,0
"stu13",4800,1,0,0,0,0,0,1,0
"stu13",4823,1,0,0,0,0,0,1,0
"stu13",4830,1,0,0,0,0,0,1,0
"stu13",4848,1,0,0,0,0,0,1,0
"stu13",4851,1,0,0,0,0,0,1,0
"stu13",4865,1,0,0,0,0,0,1,0
"stu13",4892,1,0,0,0,0,0,1,0
"stu13",4914,1,0,0,0,0,0,1,0
"stu13",4928,1,0,0,0,0,0,1,0
"stu13",4950,1,0,0,0,0,0,1,0
"stu13",4955,1,0,0,0,0,0,1,0
"stu13",4973,1,0,0,0,0,0,1,0
"stu13",4975,1,0,0,0,0,0,1,0
"stu13",5044,1,0,0,0,0,0,1,0
"stu13",5051,1,0,0,0,0,0,1,0
"stu133",478,0,0,1,0,0,0,0,0
"stu133",484,1,0,1,0,0,0,0,0
"stu133",485,1,0,1,0,0,0,0,0
"stu133",507,0,0,0,0,0,0,1,0
"stu133",538,1,0,0,0,0,0,0,1
"stu133",593,0,0,0,0,0,1,0,0
"stu133",597,1,0,0,0,0,1,0,0
"stu133",688,1,0,0,0,0,1,0,0
"stu133",698,1,0,0,0,0,1,0,0
"stu133",712,1,0,0,0,0,0,0,1
"stu133",740,1,0,0,1,0,0,0,0
"stu133",757,1,0,0,1,0,0,0,0
"stu133",797,1,0,0,0,0,0,1,0
"stu133",800,1,0,0,0,0,0,0,1
"stu133",808,1,0,0,0,0,0,0,1
"stu133",863,1,0,0,0,0,1,0,0
"stu133",904,1,0,0,1,0,0,0,0
"stu133",928,0,0,0,0,0,1,0,0
"stu133",974,1,0,0,1,0,0,0,0
"stu133",986,1,0,0,0,0,0,0,1
"stu133",1305,1,0,0,0,0,0,1,0
"stu133",1310,1,0,0,1,0,0,0,0
"stu133",1316,1,0,1,0,0,0,0,0
"stu133",1327,1,0,0,1,0,0,0,0
"stu133",1356,1,0,0,1,0,0,0,0
"stu133",1492,0,1,0,0,0,0,0,0
"stu133",1499,1,1,0,0,0,0,0,0
"stu133",1738,1,0,0,0,0,0,0,1
"stu133",1863,1,0,0,1,0,0,0,0
"stu133",1864,1,0,0,1,0,0,0,0
"stu133",1873,1,0,0,1,0,0,0,0
"stu133",1901,1,0,0,0,0,0,1,0
"stu133",1928,1,0,0,0,0,0,1,0
"stu133",1934,1,0,0,1,0,0,0,0
"stu133",1943,1,0,0,0,0,0,1,0
"stu133",1968,1,0,0,0,0,0,0,1
"stu133",1980,1,0,0,0,0,0,0,1
"stu133",2002,1,0,0,1,0,0,0,0
"stu133",2029,1,0,0,1,0,0,0,0
"stu133",2038,1,0,0,1,0,0,0,0
"stu133",2059,0,0,0,1,0,0,0,0
"stu133",2064,1,0,0,1,0,0,0,0
"stu133",2069,1,0,0,1,0,0,0,0
"stu133",2083,1,0,1,0,0,0,0,0
"stu133",2085,1,0,1,0,0,0,0,0
"stu133",2114,1,0,1,0,0,0,0,0
"stu133",2140,1,0,1,0,0,0,0,0
"stu133",2145,1,0,0,1,0,0,0,0
"stu133",2199,1,0,0,0,0,0,0,1
"stu133",2202,1,0,0,1,0,0,0,1
"stu133",2267,1,0,0,1,0,0,0,0
"stu133",2274,1,0,0,1,0,0,0,0
"stu133",2300,1,0,0,1,0,0,0,0
"stu133",2306,1,0,0,1,0,0,0,0
"stu133",2434,1,0,0,0,0,0,1,0
"stu133",2438,1,0,0,0,0,0,1,0
"stu133",2460,1,0,0,0,0,0,0,1
"stu133",2464,1,0,0,0,0,0,0,1
"stu133",2476,1,0,0,0,0,0,1,1
"stu133",2477,1,0,0,1,0,0,0,0
"stu133",2478,1,0,0,1,0,0,0,1
"stu133",2479,1,0,0,0,0,0,1,0
"stu133",2482,1,0,0,1,0,0,0,0
"stu133",2630,1,0,0,0,1,0,0,0
"stu133",2633,1,0,0,0,1,0,0,0
"stu133",2735,1,0,0,1,0,0,0,0
"stu133",2739,1,0,1,0,0,0,0,0
"stu133",2744,0,0,0,1,0,0,0,0
"stu133",2748,1,0,0,0,0,0,1,0
"stu133",2757,1,0,0,0,0,0,0,1
"stu133",2761,1,0,1,0,0,0,0,0
"stu133",2770,1,0,0,1,0,0,0,0
"stu133",2778,1,0,0,1,0,0,0,0
"stu133",2815,1,1,0,0,0,0,0,0
"stu133",2817,1,1,0,0,0,0,0,0
"stu133",2851,1,0,0,0,0,0,1,0
"stu133",2872,1,0,0,0,0,0,1,0
"stu133",2876,0,0,0,0,0,0,1,0
"stu133",2881,1,0,0,0,0,0,1,0
"stu133",2894,1,0,0,0,0,0,1,0
"stu133",2901,1,0,0,0,0,0,1,0
"stu133",2923,1,0,0,0,0,0,0,1
"stu133",2930,1,0,0,0,0,0,0,1
"stu133",2983,1,0,0,1,0,0,0,0
"stu133",3052,1,0,0,0,0,0,0,1
"stu133",3055,1,0,0,1,0,0,0,0
"stu133",3120,1,0,1,0,0,0,0,0
"stu133",3133,1,0,1,0,0,0,0,0
"stu133",3137,1,0,1,0,0,0,0,0
"stu133",3150,1,0,0,1,0,0,0,0
"stu133",3197,1,0,0,1,0,0,0,0
"stu133",3218,1,0,0,0,0,0,1,0
"stu133",3265,1,0,0,0,0,0,0,1
"stu133",3343,1,0,0,0,0,0,0,1
"stu133",3355,1,0,0,0,0,0,0,1
"stu133",3388,1,0,0,0,0,0,0,1
"stu133",3389,1,0,0,0,0,0,0,1
"stu133",3390,1,0,0,0,0,0,0,1
"stu133",3393,1,0,0,0,0,0,0,1
"stu133",3412,1,0,0,0,0,0,0,1
"stu133",3431,1,0,0,0,0,0,0,1
"stu133",3450,1,0,0,0,0,0,0,1
"stu133",3469,0,0,0,0,0,0,0,1
"stu133",3471,1,0,0,0,0,0,0,1
"stu133",3482,1,0,0,0,0,0,0,1
"stu133",3488,1,0,0,0,0,0,1,0
"stu133",3495,1,0,0,0,0,0,1,0
"stu133",3501,1,0,0,0,0,0,0,1
"stu133",3646,0,0,0,0,0,0,1,0
"stu133",3676,1,0,0,0,0,0,1,0
"stu133",3683,1,0,0,0,0,0,1,0
"stu133",3689,1,0,0,0,0,0,1,0
"stu133",3696,0,0,0,0,0,0,1,0
"stu133",3731,1,0,0,0,0,1,0,1
"stu133",3734,1,0,0,1,0,0,0,0
"stu133",3762,1,0,0,1,0,0,0,0
"stu133",3768,0,0,0,1,0,1,0,1
"stu133",3772,1,0,0,0,0,0,0,1
"stu133",3786,1,0,0,1,0,0,0,0
"stu133",3788,1,0,0,1,0,0,0,0
"stu133",3818,1,0,0,1,0,0,1,0
"stu133",3824,0,0,0,0,0,0,1,0
"stu133",3828,1,0,0,1,0,0,0,0
"stu133",3833,1,0,0,1,0,0,0,0
"stu133",3903,1,0,0,0,0,0,0,1
"stu133",3908,1,0,0,0,0,0,0,1
"stu133",3937,1,0,0,1,0,0,0,0
"stu133",3939,1,0,0,1,0,0,0,0
"stu133",3940,1,0,0,0,0,0,1,0
"stu133",4016,1,0,0,0,0,0,1,0
"stu133",4021,1,0,0,0,0,0,1,0
"stu133",4026,1,0,0,0,0,0,1,0
"stu133",4031,1,0,0,0,0,0,1,0
"stu133",4046,1,0,0,1,0,0,1,0
"stu133",4047,1,0,0,0,0,0,1,0
"stu133",4048,1,0,0,1,0,0,0,0
"stu133",4055,1,0,0,1,0,0,1,0
"stu133",4060,1,0,0,1,0,0,1,0
"stu133",4137,1,0,0,0,0,1,0,0
"stu133",4219,1,0,0,0,0,1,0,0
"stu133",4241,1,0,0,0,0,1,0,0
"stu133",4247,1,0,0,0,0,1,0,0
"stu133",4272,1,0,0,0,0,1,0,0
"stu133",4296,1,0,0,0,0,1,0,0
"stu133",4301,1,0,0,0,0,1,0,0
"stu133",4303,1,0,0,0,0,1,0,0
"stu133",4304,1,0,0,0,0,1,0,0
"stu133",4307,1,0,0,0,0,1,0,0
"stu133",4309,1,0,0,0,0,1,0,0
"stu133",4428,1,0,0,0,1,0,0,0
"stu133",4475,1,0,0,0,1,0,0,0
"stu133",4508,1,0,0,0,1,0,0,0
"stu133",4559,1,0,0,0,1,0,0,0
"stu133",4626,0,0,0,0,1,0,0,0
"stu133",4628,1,0,0,0,1,0,0,0
"stu133",4672,1,0,0,0,1,0,0,0
"stu133",4783,1,0,0,0,0,0,1,0
"stu133",4792,1,0,0,0,0,0,1,0
"stu133",4851,1,0,0,0,0,0,1,0
"stu133",4862,1,0,0,0,0,0,1,0
"stu133",4930,1,0,0,0,0,0,1,0
"stu133",4957,1,0,0,0,0,0,1,0
"stu133",4972,1,0,0,0,0,0,1,0
"stu133",4978,0,0,0,0,0,0,1,0
"stu133",5066,1,0,0,0,0,0,1,0
"stu14",462,1,0,0,1,0,0,0,0
"stu14",477,1,0,1,0,0,0,0,0
"stu14",484,1,0,1,0,0,0,0,0
"stu14",485,1,0,1,0,0,0,0,0
"stu14",486,1,0,0,0,0,0,1,0
"stu14",494,1,0,0,0,0,0,0,1
"stu14",499,1,0,0,0,0,1,0,0
"stu14",507,0,0,0,0,0,0,1,0
"stu14",518,1,0,0,0,0,0,1,0
"stu14",531,1,0,0,0,0,0,1,0
"stu14",545,1,0,0,0,0,0,0,1
"stu14",546,0,0,0,0,0,0,0,1
"stu14",549,1,0,0,0,0,0,0,1
"stu14",550,1,0,0,0,0,0,0,1
"stu14",553,1,0,0,0,0,0,0,1
"stu14",585,1,0,0,0,0,1,0,0
"stu14",599,1,0,0,0,0,1,0,0
"stu14",601,1,0,0,0,0,1,0,0
"stu14",626,1,0,0,1,0,0,0,0
"stu14",630,1,0,0,1,0,0,0,0
"stu14",686,1,0,0,0,0,1,0,0
"stu14",688,1,0,0,0,0,1,0,0
"stu14",693,1,0,0,0,0,1,0,0
"stu14",698,1,0,0,0,0,1,0,0
"stu14",704,1,0,1,0,0,0,0,0
"stu14",711,1,0,0,0,0,0,0,1
"stu14",712,1,0,0,0,0,0,0,1
"stu14",718,1,0,0,1,0,0,0,0
"stu14",741,0,0,0,1,0,0,0,0
"stu14",742,1,0,0,1,0,0,0,0
"stu14",746,1,0,0,1,0,0,0,0
"stu14",757,1,0,0,1,0,0,0,0
"stu14",770,1,0,0,0,0,0,1,0
"stu14",804,1,0,0,0,0,0,0,1
"stu14",808,1,0,0,0,0,0,0,1
"stu14",814,1,0,0,0,0,0,0,1
"stu14",863,1,0,0,0,0,1,0,0
"stu14",867,1,0,0,0,0,1,0,0
"stu14",902,1,0,0,1,0,0,0,1
"stu14",904,1,0,0,1,0,0,0,0
"stu14",928,0,0,0,0,0,1,0,0
"stu14",932,1,0,1,0,0,0,0,0
"stu14",934,1,0,0,0,0,0,1,0
"stu14",939,1,0,1,0,0,0,0,0
"stu14",942,1,0,1,0,0,0,0,0
"stu14",972,1,0,0,1,0,0,0,0
"stu14",974,1,0,0,1,0,0,0,0
"stu14",977,1,0,0,1,0,0,0,0
"stu14",981,0,0,0,1,0,0,0,0
"stu14",982,1,0,0,1,0,0,0,0
"stu14",986,1,0,0,0,0,0,0,1
"stu14",992,1,0,0,1,0,0,0,0
"stu14",1030,1,0,0,0,0,0,1,0
"stu14",1038,1,0,0,0,0,0,1,0
"stu14",1067,1,0,0,0,0,1,0,0
"stu14",1111,1,0,0,0,0,0,0,1
"stu14",1113,1,0,0,0,0,0,0,1
"stu14",1116,1,0,0,0,0,0,0,1
"stu14",1282,1,0,0,0,0,1,0,0
"stu14",1303,1,0,0,0,0,0,1,0
"stu14",1305,1,0,0,0,0,0,1,0
"stu14",1308,1,0,0,1,0,0,1,0
"stu14",1310,1,0,0,1,0,0,0,0
"stu14",1313,1,0,0,1,0,0,0,0
"stu14",1314,1,0,1,0,0,0,0,0
"stu14",1316,1,0,1,0,0,0,0,0
"stu14",1327,1,0,0,1,0,0,0,0
"stu14",1403,1,0,1,0,0,1,1,0
"stu14",1414,1,0,0,0,0,0,1,0
"stu14",1415,1,0,0,1,0,0,0,0
"stu14",1416,1,0,0,1,0,0,0,0
"stu14",1429,1,0,0,0,0,1,0,0
"stu14",1443,0,0,0,0,0,1,0,1
"stu14",1486,1,1,0,0,0,0,0,0
"stu14",1492,0,1,0,0,0,0,0,0
"stu14",1494,1,1,0,0,0,0,0,0
"stu14",1497,1,1,0,0,0,0,0,0
"stu14",1499,1,1,0,0,0,0,0,0
"stu14",1558,1,0,1,0,0,0,0,0
"stu14",1735,1,0,0,0,0,0,0,1
"stu14",1736,0,0,0,0,0,0,0,1
"stu14",1738,1,0,0,0,0,0,0,1
"stu14",1862,1,0,0,1,0,0,0,0
"stu14",1863,1,0,0,1,0,0,0,0
"stu14",1865,0,0,0,1,0,0,0,0
"stu14",1873,1,0,0,1,0,0,0,0
"stu14",1876,1,0,0,1,0,0,0,0
"stu14",1891,1,0,0,1,0,0,0,0
"stu14",1892,1,0,0,1,0,0,0,0
"stu14",1901,1,0,0,0,0,0,1,0
"stu14",1906,1,0,0,0,0,0,1,0
"stu14",1911,1,0,0,0,0,0,1,0
"stu14",1928,1,0,0,0,0,0,1,0
"stu14",1934,1,0,0,1,0,0,0,0
"stu14",1966,1,0,0,0,0,0,0,1
"stu14",1968,1,0,0,0,0,0,0,1
"stu14",1975,1,0,0,0,0,0,0,1
"stu14",1977,1,0,0,0,0,0,0,1
"stu14",1980,1,0,0,0,0,0,0,1
"stu14",1985,1,0,0,0,0,0,0,1
"stu14",1987,1,0,0,0,0,0,0,1
"stu14",1997,1,0,0,0,0,0,0,1
"stu14",2000,1,0,0,1,0,0,0,0
"stu14",2018,1,0,0,0,0,0,0,1
"stu14",2027,1,0,0,1,0,0,0,0
"stu14",2029,1,0,0,1,0,0,0,0
"stu14",2036,1,0,0,1,0,0,0,0
"stu14",2044,1,0,0,1,0,0,0,0
"stu14",2046,1,0,0,1,0,0,0,0
"stu14",2047,1,0,0,1,0,0,0,0
"stu14",2058,0,0,0,1,0,0,0,0
"stu14",2064,1,0,0,1,0,0,0,0
"stu14",2069,1,0,0,1,0,0,0,0
"stu14",2074,1,0,0,1,0,0,0,0
"stu14",2083,1,0,1,0,0,0,0,0
"stu14",2085,1,0,1,0,0,0,0,0
"stu14",2088,1,0,1,0,0,0,0,0
"stu14",2092,1,0,1,0,0,0,0,0
"stu14",2111,1,1,0,0,0,0,0,0
"stu14",2114,1,0,1,0,0,0,0,0
"stu14",2123,1,0,1,0,0,0,0,0
"stu14",2140,1,0,1,0,0,0,0,0
"stu14",2143,1,0,0,1,0,0,0,0
"stu14",2147,0,0,0,1,0,0,0,0
"stu14",2148,1,0,0,1,0,0,0,0
"stu14",2149,1,0,0,1,0,0,0,0
"stu14",2152,1,0,0,1,0,0,0,0
"stu14",2195,1,0,0,0,0,0,0,1
"stu14",2199,1,0,0,0,0,0,0,1
"stu14",2200,1,0,0,1,0,0,0,0
"stu14",2202,1,0,0,1,0,0,0,1
"stu14",2215,0,0,0,0,0,0,0,1
"stu14",2216,1,0,0,0,0,0,0,1
"stu14",2219,1,0,0,0,0,0,1,0
"stu14",2222,1,0,0,0,0,0,1,0
"stu14",2239,1,0,0,0,0,0,1,0
"stu14",2265,1,0,0,1,0,0,0,0
"stu14",2272,1,0,0,1,0,0,0,0
"stu14",2279,1,0,0,0,0,0,1,0
"stu14",2294,1,0,0,1,0,0,0,0
"stu14",2314,1,0,0,0,0,0,1,0
"stu14",2327,1,0,0,1,0,0,0,0
"stu14",2334,1,0,0,0,0,0,0,1
"stu14",2355,1,0,0,1,0,0,0,0
"stu14",2368,1,0,0,0,0,0,1,0
"stu14",2380,1,0,0,0,0,0,1,0
"stu14",2426,1,0,0,1,0,0,0,0
"stu14",2432,1,0,0,0,0,0,1,0
"stu14",2438,1,0,0,0,0,0,1,0
"stu14",2441,0,0,0,0,0,0,1,0
"stu14",2442,1,0,0,0,0,0,1,0
"stu14",2460,1,0,0,0,0,0,0,1
"stu14",2464,1,0,0,0,0,0,0,1
"stu14",2476,1,0,0,0,0,0,1,1
"stu14",2477,1,0,0,1,0,0,0,0
"stu14",2478,1,0,0,1,0,0,0,1
"stu14",2479,1,0,0,0,0,0,1,0
"stu14",2480,1,0,0,1,0,0,0,0
"stu14",2482,1,0,0,1,0,0,0,0
"stu14",2585,1,0,1,0,0,0,0,0
"stu14",2587,1,0,1,1,0,0,0,0
"stu14",2630,1,0,0,0,1,0,0,0
"stu14",2633,1,0,0,0,1,0,0,0
"stu14",2735,1,0,0,1,0,0,0,0
"stu14",2739,1,0,1,0,0,0,0,0
"stu14",2740,0,0,1,0,0,0,0,0
"stu14",2741,1,0,1,0,0,0,0,0
"stu14",2743,1,0,0,1,0,0,0,0
"stu14",2744,0,0,0,1,0,0,0,0
"stu14",2745,1,0,0,1,0,0,0,0
"stu14",2748,1,0,0,0,0,0,1,0
"stu14",2751,0,0,0,0,0,0,1,0
"stu14",2757,1,0,0,0,0,0,0,1
"stu14",2761,1,0,1,0,0,0,0,0
"stu14",2770,1,0,0,1,0,0,0,0
"stu14",2772,1,0,0,1,0,0,0,0
"stu14",2774,0,0,0,1,0,0,0,0
"stu14",2775,1,0,0,1,0,0,0,0
"stu14",2815,1,1,0,0,0,0,0,0
"stu14",2817,1,1,0,0,0,0,0,0
"stu14",2851,1,0,0,0,0,0,1,0
"stu14",2855,1,0,0,0,0,0,1,0
"stu14",2858,1,0,0,0,0,0,1,0
"stu14",2859,1,0,0,0,0,0,1,0
"stu14",2861,1,0,0,0,0,0,1,0
"stu14",2872,1,0,0,0,0,0,1,0
"stu14",2875,1,0,0,0,0,0,1,0
"stu14",2884,1,0,0,0,0,0,1,0
"stu14",2894,1,0,0,0,0,0,1,0
"stu14",2898,1,0,0,0,0,0,1,0
"stu14",2915,1,0,0,0,0,0,1,0
"stu14",2923,1,0,0,0,0,0,0,1
"stu14",2928,0,0,0,0,0,0,0,1
"stu14",2930,1,0,0,0,0,0,0,1
"stu14",2936,1,0,0,0,0,0,0,1
"stu14",2937,1,0,0,0,0,0,0,1
"stu14",2941,1,0,0,0,0,0,0,1
"stu14",2960,1,0,0,0,0,0,0,1
"stu14",2984,0,0,0,1,0,0,0,0
"stu14",2985,1,0,0,1,0,0,0,0
"stu14",2987,1,0,0,1,0,0,0,0
"stu14",2990,1,0,0,1,0,0,0,0
"stu14",2991,1,0,0,1,0,0,0,0
"stu14",2993,1,0,0,1,0,0,0,0
"stu14",3006,1,0,0,1,0,0,0,0
"stu14",3022,1,0,0,1,0,0,0,0
"stu14",3061,0,0,1,0,0,0,0,0
"stu14",3062,1,0,1,0,0,0,0,0
"stu14",3068,0,0,0,1,0,0,1,1
"stu14",3077,1,0,0,0,0,0,0,1
"stu14",3078,1,0,0,0,0,0,1,1
"stu14",3079,1,0,0,1,0,0,0,0
"stu14",3086,1,0,0,0,0,0,1,0
"stu14",3088,1,0,0,0,0,0,0,1
"stu14",3100,1,0,0,1,0,0,0,0
"stu14",3101,1,0,0,1,0,0,0,0
"stu14",3108,0,0,1,0,0,0,0,0
"stu14",3109,1,0,1,0,0,0,0,0
"stu14",3112,1,0,1,0,0,0,0,0
"stu14",3120,1,0,1,0,0,0,0,0
"stu14",3122,1,0,1,0,0,0,0,0
"stu14",3125,0,0,1,0,0,0,0,0
"stu14",3129,1,0,1,0,0,0,0,0
"stu14",3137,1,0,1,0,0,0,0,0
"stu14",3138,0,0,1,0,0,0,0,0
"stu14",3139,1,0,1,0,0,0,0,0
"stu14",3145,1,1,0,0,0,0,0,0
"stu14",3153,1,0,0,1,0,0,0,0
"stu14",3166,1,0,1,0,0,0,0,0
"stu14",3200,1,0,0,1,0,0,0,0
"stu14",3213,1,0,0,1,0,0,0,0
"stu14",3219,0,0,0,0,0,0,1,0
"stu14",3220,1,0,0,0,0,0,1,0
"stu14",3221,1,0,0,0,0,0,1,0
"stu14",3225,1,0,0,0,0,0,1,0
"stu14",3239,1,0,0,0,0,0,1,0
"stu14",3265,1,0,0,0,0,0,0,1
"stu14",3268,1,0,0,0,0,0,0,1
"stu14",3270,1,0,0,0,0,0,0,1
"stu14",3281,1,0,0,0,0,0,0,1
"stu14",3315,1,0,0,0,0,0,0,1
"stu14",3330,1,0,0,0,0,0,1,0
"stu14",3340,1,0,0,0,0,0,0,1
