Student,StepID,Correct,KC_1,P(L)1,P(C)1,KC_27,P(L)27,P(C)27,KC_24,P(L)24,P(C)24,KC_14,P(L)14,P(C)14,KC_22,P(L)22,P(C)22,KC_20,P(L)20,P(C)20,KC_21,P(L)21,P(C)21
stu228,476,1,0,0.500,0.500,1,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500
stu228,484,1,0,0.500,0.500,1,0.550,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500
stu228,485,1,0,0.500,0.500,1,0.595,0.540,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500,0,0.500,0.500
stu228,497,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,1,0.550,0.500,0,0.500,0.500,0,0.500,0.500
stu228,546,0,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,0,0.550,0.500,0,0.500,0.500,1,0.190,0.500
stu228,550,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,0,0.550,0.500,0,0.500,0.500,1,0.271,0.252
stu228,585,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,1,0.595,0.540,0,0.500,0.500,0,0.271,0.252
stu228,599,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,1,0.636,0.576,0,0.500,0.500,0,0.271,0.252
stu228,686,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,1,0.672,0.608,0,0.500,0.500,0,0.271,0.252
stu228,698,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,1,0.705,0.638,0,0.500,0.500,0,0.271,0.252
stu228,709,1,0,0.500,0.500,0,0.595,0.540,0,0.500,0.500,0,0.500,0.500,0,0.705,0.638,0,0.500,0.500,1,0.344,0.317
stu228,740,1,0,0.500,0.500,0,0.595,0.540,1,0.550,0.500,0,0.500,0.500,0,0.705,0.638,0,0.500,0.500,0,0.344,0.317
stu228,770,1,0,0.500,0.500,0,0.595,0.540,0,0.550,0.500,0,0.500,0.500,0,0.705,0.638,1,0.550,0.500,0,0.344,0.317
stu228,804,1,0,0.500,0.500,0,0.595,0.540,0,0.550,0.500,0,0.500,0.500,0,0.705,0.638,0,0.550,0.500,1,0.410,0.375
stu228,904,1,0,0.500,0.500,0,0.595,0.540,1,0.595,0.540,0,0.500,0.500,0,0.705,0.638,0,0.550,0.500,0,0.410,0.375
stu228,974,1,0,0.500,0.500,0,0.595,0.540,1,0.636,0.576,0,0.500,0.500,0,0.705,0.638,0,0.550,0.500,0,0.410,0.375
stu228,1067,1,0,0.500,0.500,0,0.595,0.540,0,0.636,0.576,0,0.500,0.500,1,0.734,0.664,0,0.550,0.500,0,0.410,0.375
stu228,1425,1,0,0.500,0.500,0,0.595,0.540,0,0.636,0.576,0,0.500,0.500,1,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1484,1,1,0.550,0.500,0,0.595,0.540,0,0.636,0.576,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1488,1,1,0.595,0.540,0,0.595,0.540,0,0.636,0.576,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1491,1,1,0.636,0.576,0,0.595,0.540,0,0.636,0.576,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1857,1,0,0.636,0.576,0,0.595,0.540,1,0.672,0.608,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1859,0,0,0.636,0.576,0,0.595,0.540,1,0.267,0.638,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1867,1,0,0.636,0.576,0,0.595,0.540,1,0.340,0.313,0,0.500,0.500,0,0.761,0.687,0,0.550,0.500,0,0.410,0.375
stu228,1895,1,0,0.636,0.576,0,0.595,0.540,0,0.340,0.313,0,0.500,0.500,0,0.761,0.687,1,0.595,0.540,0,0.410,0.375
stu228,1900,1,0,0.636,0.576,0,0.595,0.540,0,0.340,0.313,0,0.500,0.500,0,0.761,0.687,1,0.636,0.576,0,0.410,0.375
stu228,1905,1,0,0.636,0.576,0,0.595,0.540,0,0.340,0.313,0,0.500,0.500,0,0.761,0.687,1,0.672,0.608,0,0.410,0.375
stu228,1921,1,0,0.636,0.576,0,0.595,0.540,0,0.340,0.313,0,0.500,0.500,0,0.761,0.687,1,0.705,0.638,0,0.410,0.375
stu228,1928,1,0,0.636,0.576,0,0.595,0.540,1,0.406,0.372,0,0.500,0.500,0,0.761,0.687,0,0.705,0.638,0,0.410,0.375
stu228,1937,1,0,0.636,0.576,0,0.595,0.540,0,0.406,0.372,0,0.500,0.500,0,0.761,0.687,1,0.734,0.664,0,0.410,0.375
stu228,1963,1,0,0.636,0.576,0,0.595,0.540,0,0.406,0.372,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.469,0.428
stu228,1974,1,0,0.636,0.576,0,0.595,0.540,0,0.406,0.372,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.522,0.475
stu228,1991,1,0,0.636,0.576,0,0.595,0.540,0,0.406,0.372,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.570,0.517
stu228,1996,1,0,0.636,0.576,0,0.595,0.540,1,0.466,0.425,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.570,0.517
stu228,2000,1,0,0.636,0.576,0,0.595,0.540,0,0.466,0.425,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.613,0.556
stu228,2008,1,0,0.636,0.576,0,0.595,0.540,0,0.466,0.425,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.651,0.590
stu228,2023,1,0,0.636,0.576,0,0.595,0.540,1,0.519,0.472,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2032,1,0,0.636,0.576,0,0.595,0.540,1,0.567,0.515,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2050,1,0,0.636,0.576,0,0.595,0.540,1,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2077,1,0,0.636,0.576,1,0.636,0.576,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2081,1,0,0.636,0.576,1,0.672,0.608,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2086,1,0,0.636,0.576,1,0.705,0.638,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2105,1,1,0.672,0.608,0,0.705,0.638,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2108,1,0,0.672,0.608,1,0.734,0.664,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2134,1,0,0.672,0.608,1,0.761,0.687,0,0.610,0.554,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2141,0,0,0.672,0.608,0,0.761,0.687,1,0.233,0.588,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2142,1,0,0.672,0.608,0,0.761,0.687,1,0.310,0.287,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,0,0.651,0.590
stu228,2193,1,0,0.672,0.608,0,0.761,0.687,0,0.310,0.287,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.686,0.621
stu228,2196,1,0,0.672,0.608,0,0.761,0.687,1,0.379,0.348,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.718,0.649
stu228,2208,1,0,0.672,0.608,0,0.761,0.687,0,0.379,0.348,0,0.500,0.500,0,0.761,0.687,0,0.734,0.664,1,0.746,0.674
stu228,2212,1,0,0.672,0.608,0,0.761,0.687,0,0.379,0.348,0,0.500,0.500,0,0.761,0.687,1,0.761,0.687,0,0.746,0.674
stu228,2260,1,0,0.672,0.608,0,0.761,0.687,1,0.441,0.403,0,0.500,0.500,0,0.761,0.687,0,0.761,0.687,0,0.746,0.674
stu228,2267,1,0,0.672,0.608,0,0.761,0.687,1,0.497,0.453,0,0.500,0.500,0,0.761,0.687,0,0.761,0.687,0,0.746,0.674
stu228,2293,1,0,0.672,0.608,0,0.761,0.687,1,0.547,0.498,0,0.500,0.500,0,0.761,0.687,0,0.761,0.687,0,0.746,0.674
stu228,2299,1,0,0.672,0.608,0,0.761,0.687,1,0.593,0.538,0,0.500,0.500,0,0.761,0.687,0,0.761,0.687,0,0.746,0.674
stu228,2307,1,0,0.672,0.608,0,0.761,0.687,0,0.593,0.538,0,0.500,0.500,0,0.761,0.687,1,0.785,0.709,0,0.746,0.674
stu228,2348,1,0,0.672,0.608,0,0.761,0.687,1,0.633,0.574,0,0.500,0.500,0,0.761,0.687,0,0.785,0.709,0,0.746,0.674
stu228,2361,1,0,0.672,0.608,0,0.761,0.687,0,0.633,0.574,0,0.500,0.500,0,0.761,0.687,1,0.806,0.728,0,0.746,0.674
stu228,2615,1,1,0.705,0.638,0,0.761,0.687,0,0.633,0.574,0,0.500,0.500,0,0.761,0.687,0,0.806,0.728,0,0.746,0.674
stu228,2617,1,0,0.705,0.638,0,0.761,0.687,0,0.633,0.574,1,0.550,0.500,0,0.761,0.687,0,0.806,0.728,0,0.746,0.674
stu228,2728,1,0,0.705,0.638,0,0.761,0.687,1,0.670,0.607,0,0.550,0.500,0,0.761,0.687,0,0.806,0.728,0,0.746,0.674
stu228,2732,1,0,0.705,0.638,1,0.785,0.709,0,0.670,0.607,0,0.550,0.500,0,0.761,0.687,0,0.806,0.728,0,0.746,0.674
stu228,2737,0,0,0.705,0.638,0,0.785,0.709,1,0.266,0.636,0,0.550,0.500,0,0.761,0.687,0,0.806,0.728,0,0.746,0.674
stu228,2741,1,0,0.705,0.638,0,0.785,0.709,0,0.266,0.636,0,0.550,0.500,0,0.761,0.687,1,0.826,0.745,0,0.746,0.674
stu228,2750,1,0,0.705,0.638,0,0.785,0.709,0,0.266,0.636,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,1,0.771,0.697
stu228,2754,1,0,0.705,0.638,1,0.806,0.728,0,0.266,0.636,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,0,0.771,0.697
stu228,2763,1,0,0.705,0.638,0,0.806,0.728,1,0.339,0.313,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,0,0.771,0.697
stu228,2765,1,0,0.705,0.638,0,0.806,0.728,1,0.405,0.371,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,0,0.771,0.697
stu228,2808,1,1,0.734,0.664,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,0,0.771,0.697
stu228,2810,1,1,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,0,0.826,0.745,0,0.771,0.697
stu228,2844,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.843,0.761,0,0.771,0.697
stu228,2865,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.859,0.774,0,0.771,0.697
stu228,2868,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.873,0.787,0,0.771,0.697
stu228,2873,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.886,0.798,0,0.771,0.697
stu228,2887,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.897,0.808,0,0.771,0.697
stu228,2894,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,1,0.907,0.818,0,0.771,0.697
stu228,2929,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,0,0.907,0.818,1,0.794,0.717
stu228,2930,1,0,0.761,0.687,0,0.806,0.728,0,0.405,0.371,0,0.550,0.500,0,0.761,0.687,0,0.907,0.818,1,0.815,0.735
stu228,2976,1,0,0.761,0.687,0,0.806,0.728,1,0.465,0.424,0,0.550,0.500,0,0.761,0.687,0,0.907,0.818,0,0.815,0.735
stu228,3037,1,0,0.761,0.687,0,0.806,0.728,1,0.518,0.472,0,0.550,0.500,0,0.761,0.687,0,0.907,0.818,0,0.815,0.735
stu228,3060,1,0,0.761,0.687,0,0.806,0.728,1,0.566,0.515,0,0.550,0.500,0,0.761,0.687,1,0.917,0.826,1,0.833,0.752
stu228,3099,1,0,0.761,0.687,1,0.826,0.745,0,0.566,0.515,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3105,1,0,0.761,0.687,1,0.843,0.761,0,0.566,0.515,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3134,1,1,0.785,0.709,0,0.843,0.761,0,0.566,0.515,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3135,1,0,0.785,0.709,1,0.859,0.774,0,0.566,0.515,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3143,1,0,0.785,0.709,0,0.859,0.774,1,0.610,0.553,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3191,0,0,0.785,0.709,0,0.859,0.774,1,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.917,0.826,0,0.833,0.752
stu228,3211,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.925,0.833,0,0.833,0.752
stu228,3232,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.932,0.840,0,0.833,0.752
stu228,3258,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.850,0.767
stu228,3336,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.865,0.780
stu228,3348,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.878,0.792
stu228,3359,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.891,0.803
stu228,3381,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.902,0.812
stu228,3382,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.911,0.821
stu228,3383,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.920,0.829
stu228,3386,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.928,0.836
stu228,3392,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.935,0.843
stu228,3405,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.942,0.848
stu228,3424,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.948,0.853
stu228,3430,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.953,0.858
stu228,3443,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.958,0.862
stu228,3461,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.962,0.866
stu228,3464,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.966,0.869
stu228,3475,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.932,0.840,1,0.969,0.873
stu228,3488,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.939,0.846,0,0.969,0.873
stu228,3493,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,0,0.939,0.846,1,0.972,0.875
stu228,3645,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.945,0.851,0,0.972,0.875
stu228,3646,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.951,0.856,0,0.972,0.875
stu228,3652,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.956,0.861,0,0.972,0.875
stu228,3669,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.960,0.865,0,0.972,0.875
stu228,3676,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.964,0.868,0,0.972,0.875
stu228,3681,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.968,0.871,0,0.972,0.875
stu228,3688,0,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.792,0.874,0,0.972,0.875
stu228,3700,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,0,0.761,0.687,1,0.813,0.734,0,0.972,0.875
stu228,3723,1,0,0.785,0.709,0,0.859,0.774,0,0.233,0.588,0,0.550,0.500,1,0.785,0.709,0,0.813,0.734,1,0.975,0.878
stu228,3727,0,0,0.785,0.709,0,0.859,0.774,1,0.129,0.287,0,0.550,0.500,0,0.785,0.709,0,0.813,0.734,0,0.975,0.878
stu228,3742,1,0,0.785,0.709,0,0.859,0.774,1,0.216,0.204,0,0.550,0.500,0,0.785,0.709,0,0.813,0.734,0,0.975,0.878
stu228,3755,0,0,0.785,0.709,0,0.859,0.774,1,0.127,0.273,0,0.550,0.500,0,0.785,0.709,0,0.813,0.734,0,0.975,0.878
stu228,3759,1,0,0.785,0.709,0,0.859,0.774,1,0.214,0.201,0,0.550,0.500,1,0.806,0.728,0,0.813,0.734,1,0.977,0.880
stu228,3778,1,0,0.785,0.709,0,0.859,0.774,1,0.293,0.271,0,0.550,0.500,0,0.806,0.728,0,0.813,0.734,0,0.977,0.880
stu228,3781,0,0,0.785,0.709,0,0.859,0.774,1,0.140,0.334,0,0.550,0.500,0,0.806,0.728,0,0.813,0.734,0,0.977,0.880
stu228,3810,1,0,0.785,0.709,0,0.859,0.774,1,0.226,0.212,0,0.550,0.500,0,0.806,0.728,1,0.832,0.750,0,0.977,0.880
stu228,3821,0,0,0.785,0.709,0,0.859,0.774,1,0.128,0.280,0,0.550,0.500,0,0.806,0.728,0,0.832,0.750,0,0.977,0.880
stu228,3826,0,0,0.785,0.709,0,0.859,0.774,1,0.114,0.203,0,0.550,0.500,0,0.806,0.728,0,0.832,0.750,0,0.977,0.880
stu228,3895,1,0,0.785,0.709,0,0.859,0.774,0,0.114,0.203,0,0.550,0.500,0,0.806,0.728,0,0.832,0.750,1,0.980,0.882
stu228,3929,1,0,0.785,0.709,0,0.859,0.774,1,0.203,0.192,0,0.550,0.500,0,0.806,0.728,0,0.832,0.750,0,0.980,0.882
